kode_matkul,nama_matkul,sks_matakuliah,total_hadir,total_pertemuan,kode_nilai,kategori,npm_mahasiswa,rasio_kehadiran,kategori_encoded,cluster_kmeans,cluster,cluster_dbscan,cluster_agglo,cluster_gmm
SI00165,Pemograman Web,3,14,14,B,Website Making,2231098,1.0,25,8,8,31,0,5
SI00162,Pemograman Basis Data,3,14,14,A,Basis Data,2231098,1.0,3,1,1,30,2,11
SI00150,Matematika Sistem Informasi,3,14,14,B,Logical Thinking,2231098,1.0,11,3,3,29,3,3
SI00282,Perintisan Startup Business,3,14,14,A,Startup,2231098,1.0,22,12,12,28,8,12
SI00249,Aplikasi Komputer Akuntansi,3,14,14,A,Basic Programming,2231098,1.0,2,13,13,25,9,11
SI00232,Kerangka Pengembangan Proyek,3,14,14,A,Logical Thinking,2231098,1.0,11,2,2,26,4,11
SI00317,Pemrograman Berorientasi Obyek,3,12,14,C,Basic Programming,2231098,0.8571428571428571,2,9,9,69,10,9
SI00212,Analisis Dan Perancangan Sistem Informasi,3,13,14,A,Basic Programming,2231098,0.9285714285714286,2,5,5,40,13,11
SIL0124,Lab Machine Learning,1,9,9,A,Machine Learning,2231098,1.0,12,10,10,63,6,10
SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,A,Logical Thinking,2231098,0.875,11,4,4,65,5,10
SIL0092,Lab. Pemograman Berorientasi Obyek,1,7,8,C,Basic Programming,2231098,0.875,2,9,9,64,10,10
SI00208,Teknik Pemasaran Digital,3,14,14,A,Marketing,2231098,1.0,16,8,8,3,0,11
SI00234,Machine Learning,3,12,14,A,Machine Learning,2231098,0.8571428571428571,12,2,2,41,4,11
SI00153,Arsitektur Dan Organisasi Komputer,3,14,14,A,Computer Hardware,2231099,1.0,4,1,1,62,2,11
SI00151,Pengantar Sistem Informasi,3,14,14,A,Manajemen,2231099,1.0,14,3,3,58,3,11
SI00152,Teknik Pemograman,3,14,14,A,Basic Programming,2231099,1.0,2,1,1,61,2,11
SI00220,Sistem Multimedia,3,14,14,A,Multimedia,2231099,1.0,20,8,8,59,0,11
SI00214,Desain Interaksi,3,14,14,A,Design,2231099,1.0,5,5,5,60,13,11
SI00155,Struktur Data,3,14,14,A,Basic Programming,2231099,1.0,2,1,1,24,2,11
SI00157,Animasi 2D,3,14,14,A,Animation,2231099,1.0,0,1,1,23,2,11
SI00219,Sistem Basis Data,3,14,14,A,Basis Data,2231099,1.0,3,5,5,20,13,11
SI00217,Perancangan Situs Web,3,14,14,A,Website Making,2231099,1.0,25,8,8,22,0,11
SI00224,Sistem Operasi Dan Jaringan Komunikasi Data,3,14,14,A,Hardware,2231099,1.0,8,5,5,21,4,11
SI00265,Wawasan Dan Aplikasi Teknologi,3,13,14,A,Logical Thinking,2231099,0.9285714285714286,11,11,11,32,11,11
SI00162,Pemograman Basis Data,3,14,14,B,Basis Data,2231099,1.0,3,1,1,30,2,8
SI00150,Matematika Sistem Informasi,3,14,14,B,Logical Thinking,2231099,1.0,11,3,3,29,3,3
SI00165,Pemograman Web,3,14,14,B,Website Making,2231099,1.0,25,8,8,31,0,5
SI00249,Aplikasi Komputer Akuntansi,3,14,14,A,Basic Programming,2231099,1.0,2,13,13,25,9,11
SI00282,Perintisan Startup Business,3,14,14,A,Startup,2231099,1.0,22,12,12,28,8,12
SI00232,Kerangka Pengembangan Proyek,3,13,14,A,Logical Thinking,2231099,0.9285714285714286,11,2,2,26,4,11
SI00208,Teknik Pemasaran Digital,3,14,14,A,Marketing,2231099,1.0,16,8,8,3,0,11
SIL0094,Lab. Teknologi Game,1,7,8,A,Game Making,2231099,0.875,7,9,9,67,10,9
SI00163,Teknologi Game,3,14,14,B,Game Making,2231099,1.0,7,1,1,1,2,8
SI00153,Arsitektur Dan Organisasi Komputer,3,14,14,A,Computer Hardware,2231182,1.0,4,1,1,62,2,11
SI00151,Pengantar Sistem Informasi,3,14,14,A,Manajemen,2231182,1.0,14,3,3,58,3,11
SI00152,Teknik Pemograman,3,14,14,A,Basic Programming,2231182,1.0,2,1,1,61,2,11
SI00220,Sistem Multimedia,3,14,14,A,Multimedia,2231182,1.0,20,8,8,59,0,11
SI00214,Desain Interaksi,3,14,14,A,Design,2231182,1.0,5,5,5,60,13,11
SI00155,Struktur Data,3,14,14,A,Basic Programming,2231182,1.0,2,1,1,24,2,11
SI00157,Animasi 2D,3,13,14,A,Animation,2231182,0.9285714285714286,0,1,1,23,2,11
SI00219,Sistem Basis Data,3,14,14,A,Basis Data,2231182,1.0,3,5,5,20,13,11
SI00217,Perancangan Situs Web,3,11,14,A,Website Making,2231182,0.7857142857142857,25,8,8,22,0,11
SI00224,Sistem Operasi Dan Jaringan Komunikasi Data,3,14,14,A,Hardware,2231182,1.0,8,5,5,21,4,11
SI00265,Wawasan Dan Aplikasi Teknologi,3,13,14,A,Logical Thinking,2231182,0.9285714285714286,11,11,11,32,11,11
SI00162,Pemograman Basis Data,3,14,14,A,Basis Data,2231182,1.0,3,1,1,30,2,11
SI00165,Pemograman Web,3,14,14,A,Website Making,2231182,1.0,25,8,8,31,0,11
SI00282,Perintisan Startup Business,3,14,14,B,Startup,2231182,1.0,22,12,12,28,8,12
SI00150,Matematika Sistem Informasi,3,14,14,B,Logical Thinking,2231182,1.0,11,3,3,29,3,3
SI00232,Kerangka Pengembangan Proyek,3,14,14,A,Logical Thinking,2231182,1.0,11,2,2,26,4,11
SI00249,Aplikasi Komputer Akuntansi,3,11,14,A,Basic Programming,2231182,0.7857142857142857,2,13,13,25,9,11
SI00317,Pemrograman Berorientasi Obyek,3,14,14,B,Basic Programming,2231182,1.0,2,9,9,69,10,9
SIL0124,Lab Machine Learning,1,9,9,A,Machine Learning,2231182,1.0,12,10,10,63,6,10
SI00208,Teknik Pemasaran Digital,3,14,14,A,Marketing,2231182,1.0,16,8,8,3,0,11
SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,A,Basic Programming,2231182,1.0,2,9,9,64,10,10
SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,A,Logical Thinking,2231182,0.875,11,4,4,65,5,10
SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,A,Basic Programming,2231182,1.0,2,5,5,40,13,11
SI00153,Arsitektur Dan Organisasi Komputer,3,14,14,A,Computer Hardware,2231178,1.0,4,1,1,62,2,11
SI00151,Pengantar Sistem Informasi,3,14,14,A,Manajemen,2231178,1.0,14,3,3,58,3,11
SI00152,Teknik Pemograman,3,14,14,A,Basic Programming,2231178,1.0,2,1,1,61,2,11
SI00220,Sistem Multimedia,3,14,14,A,Multimedia,2231178,1.0,20,8,8,59,0,11
SI00214,Desain Interaksi,3,14,14,A,Design,2231178,1.0,5,5,5,60,13,11
SI00155,Struktur Data,3,14,14,A,Basic Programming,2231178,1.0,2,1,1,24,2,11
SI00157,Animasi 2D,3,14,14,B,Animation,2231178,1.0,0,1,1,23,2,8
SI00219,Sistem Basis Data,3,14,14,C,Basis Data,2231178,1.0,3,5,5,20,13,2
SI00217,Perancangan Situs Web,3,12,14,A,Website Making,2231178,0.8571428571428571,25,8,8,22,0,11
SI00224,Sistem Operasi Dan Jaringan Komunikasi Data,3,14,14,A,Hardware,2231178,1.0,8,5,5,21,4,11
SI00265,Wawasan Dan Aplikasi Teknologi,3,13,14,A,Logical Thinking,2231178,0.9285714285714286,11,11,11,32,11,11
SI00162,Pemograman Basis Data,3,14,14,A,Basis Data,2231178,1.0,3,1,1,30,2,11
SI00150,Matematika Sistem Informasi,3,14,14,B,Logical Thinking,2231178,1.0,11,3,3,29,3,3
SI00165,Pemograman Web,3,14,14,A,Website Making,2231178,1.0,25,8,8,31,0,11
SI00249,Aplikasi Komputer Akuntansi,3,14,14,A,Basic Programming,2231178,1.0,2,13,13,25,9,11
SI00282,Perintisan Startup Business,3,13,14,A,Startup,2231178,0.9285714285714286,22,12,12,28,8,12
SI00232,Kerangka Pengembangan Proyek,3,13,14,A,Logical Thinking,2231178,0.9285714285714286,11,2,2,26,4,11
SI00208,Teknik Pemasaran Digital,3,14,14,A,Marketing,2231178,1.0,16,8,8,3,0,11
SIL0094,Lab. Teknologi Game,1,7,8,A,Game Making,2231178,0.875,7,9,9,67,10,9
SI00163,Teknologi Game,3,14,14,A,Game Making,2231178,1.0,7,1,1,1,2,11
SI00153,Arsitektur Dan Organisasi Komputer,3,13,14,A,Computer Hardware,2231100,0.9285714285714286,4,1,1,62,2,11
SI00151,Pengantar Sistem Informasi,3,14,14,A,Manajemen,2231100,1.0,14,3,3,58,3,11
SI00152,Teknik Pemograman,3,14,14,A,Basic Programming,2231100,1.0,2,1,1,61,2,11
SI00220,Sistem Multimedia,3,14,14,A,Multimedia,2231100,1.0,20,8,8,59,0,11
SI00214,Desain Interaksi,3,13,14,A,Design,2231100,0.9285714285714286,5,5,5,60,13,11
SI00155,Struktur Data,3,14,14,A,Basic Programming,2231100,1.0,2,1,1,24,2,11
SI00157,Animasi 2D,3,11,14,C,Animation,2231100,0.7857142857142857,0,1,1,23,2,5
SI00219,Sistem Basis Data,3,14,14,B,Basis Data,2231100,1.0,3,5,5,20,13,2
SI00217,Perancangan Situs Web,3,12,14,A,Website Making,2231100,0.8571428571428571,25,8,8,22,0,11
SI00224,Sistem Operasi Dan Jaringan Komunikasi Data,3,14,14,A,Hardware,2231100,1.0,8,5,5,21,4,11
SI00265,Wawasan Dan Aplikasi Teknologi,3,13,14,A,Logical Thinking,2231100,0.9285714285714286,11,11,11,32,11,11
SI00165,Pemograman Web,3,12,14,B,Website Making,2231100,0.8571428571428571,25,8,8,31,0,5
SI00232,Kerangka Pengembangan Proyek,3,12,14,A,Logical Thinking,2231100,0.8571428571428571,11,2,2,26,4,11
SI00282,Perintisan Startup Business,3,12,14,B,Startup,2231100,0.8571428571428571,22,12,12,28,8,12
SI00249,Aplikasi Komputer Akuntansi,3,12,14,A,Basic Programming,2231100,0.8571428571428571,2,13,13,25,9,11
SI00162,Pemograman Basis Data,3,12,14,B,Basis Data,2231100,0.8571428571428571,3,1,1,30,2,8
SI00150,Matematika Sistem Informasi,3,13,14,B,Logical Thinking,2231100,0.9285714285714286,11,3,3,29,3,3
SI00208,Teknik Pemasaran Digital,3,13,14,A,Marketing,2231100,0.9285714285714286,16,8,8,3,0,11
SIL0094,Lab. Teknologi Game,1,7,8,C,Game Making,2231100,0.875,7,9,9,67,10,9
SI00163,Teknologi Game,3,12,14,D,Game Making,2231100,0.8571428571428571,7,1,1,1,2,5
SI00153,Arsitektur Dan Organisasi Komputer,3,13,14,A,Computer Hardware,2231101,0.9285714285714286,4,1,1,62,2,11
SI00151,Pengantar Sistem Informasi,3,14,14,A,Manajemen,2231101,1.0,14,3,3,58,3,11
SI00152,Teknik Pemograman,3,14,14,A,Basic Programming,2231101,1.0,2,1,1,61,2,11
SI00220,Sistem Multimedia,3,14,14,A,Multimedia,2231101,1.0,20,8,8,59,0,11
SI00214,Desain Interaksi,3,13,14,A,Design,2231101,0.9285714285714286,5,5,5,60,13,11
SI00155,Struktur Data,3,14,14,A,Basic Programming,2231101,1.0,2,1,1,24,2,11
SI00157,Animasi 2D,3,14,14,A,Animation,2231101,1.0,0,1,1,23,2,11
SI00219,Sistem Basis Data,3,14,14,B,Basis Data,2231101,1.0,3,5,5,20,13,2
SI00217,Perancangan Situs Web,3,12,14,A,Website Making,2231101,0.8571428571428571,25,8,8,22,0,11
SI00224,Sistem Operasi Dan Jaringan Komunikasi Data,3,14,14,A,Hardware,2231101,1.0,8,5,5,21,4,11
SI00265,Wawasan Dan Aplikasi Teknologi,3,13,14,A,Logical Thinking,2231101,0.9285714285714286,11,11,11,32,11,11
SI00162,Pemograman Basis Data,3,14,14,A,Basis Data,2231101,1.0,3,1,1,30,2,11
SI00150,Matematika Sistem Informasi,3,14,14,C,Logical Thinking,2231101,1.0,11,3,3,29,3,3
SI00165,Pemograman Web,3,14,14,A,Website Making,2231101,1.0,25,8,8,31,0,11
SI00249,Aplikasi Komputer Akuntansi,3,14,14,A,Basic Programming,2231101,1.0,2,13,13,25,9,11
SI00282,Perintisan Startup Business,3,14,14,A,Startup,2231101,1.0,22,12,12,28,8,12
SI00232,Kerangka Pengembangan Proyek,3,14,14,A,Logical Thinking,2231101,1.0,11,2,2,26,4,11
SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,A,Logical Thinking,2231101,0.875,11,4,4,65,5,10
SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,A,Basic Programming,2231101,1.0,2,5,5,40,13,11
SIL0124,Lab Machine Learning,1,9,9,B,Machine Learning,2231101,1.0,12,10,10,63,6,10
SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,B,Basic Programming,2231101,1.0,2,9,9,64,10,10
SI00208,Teknik Pemasaran Digital,3,14,14,A,Marketing,2231101,1.0,16,8,8,3,0,11
SI00317,Pemrograman Berorientasi Obyek,3,14,14,C,Basic Programming,2231101,1.0,2,9,9,69,10,9
SI00153,Arsitektur Dan Organisasi Komputer,3,13,14,A,Computer Hardware,2231102,0.9285714285714286,4,1,1,62,2,11
SI00151,Pengantar Sistem Informasi,3,14,14,A,Manajemen,2231102,1.0,14,3,3,58,3,11
SI00152,Teknik Pemograman,3,14,14,A,Basic Programming,2231102,1.0,2,1,1,61,2,11
SI00220,Sistem Multimedia,3,14,14,A,Multimedia,2231102,1.0,20,8,8,59,0,11
SI00214,Desain Interaksi,3,14,14,A,Design,2231102,1.0,5,5,5,60,13,11
SI00155,Struktur Data,3,14,14,A,Basic Programming,2231102,1.0,2,1,1,24,2,11
SI00157,Animasi 2D,3,14,14,A,Animation,2231102,1.0,0,1,1,23,2,11
SI00219,Sistem Basis Data,3,13,14,A,Basis Data,2231102,0.9285714285714286,3,5,5,20,13,11
SI00217,Perancangan Situs Web,3,14,14,A,Website Making,2231102,1.0,25,8,8,22,0,11
SI00224,Sistem Operasi Dan Jaringan Komunikasi Data,3,13,14,A,Hardware,2231102,0.9285714285714286,8,5,5,21,4,11
SI00265,Wawasan Dan Aplikasi Teknologi,3,13,14,A,Logical Thinking,2231102,0.9285714285714286,11,11,11,32,11,11
SI00162,Pemograman Basis Data,3,14,14,A,Basis Data,2231102,1.0,3,1,1,30,2,11
SI00165,Pemograman Web,3,13,14,B,Website Making,2231102,0.9285714285714286,25,8,8,31,0,5
SI00282,Perintisan Startup Business,3,14,14,A,Startup,2231102,1.0,22,12,12,28,8,12
SI00150,Matematika Sistem Informasi,3,14,14,A,Logical Thinking,2231102,1.0,11,3,3,29,3,11
SI00232,Kerangka Pengembangan Proyek,3,14,14,A,Logical Thinking,2231102,1.0,11,2,2,26,4,11
SI00249,Aplikasi Komputer Akuntansi,3,11,14,A,Basic Programming,2231102,0.7857142857142857,2,13,13,25,9,11
SIL0094,Lab. Teknologi Game,1,7,8,A,Game Making,2231102,0.875,7,9,9,67,10,9
SI00163,Teknologi Game,3,14,14,A,Game Making,2231102,1.0,7,1,1,1,2,11
SI00153,Arsitektur Dan Organisasi Komputer,3,14,14,A,Computer Hardware,2231103,1.0,4,1,1,62,2,11
SI00151,Pengantar Sistem Informasi,3,13,14,A,Manajemen,2231103,0.9285714285714286,14,3,3,58,3,11
SI00152,Teknik Pemograman,3,14,14,A,Basic Programming,2231103,1.0,2,1,1,61,2,11
SI00220,Sistem Multimedia,3,13,14,A,Multimedia,2231103,0.9285714285714286,20,8,8,59,0,11
SI00214,Desain Interaksi,3,14,14,A,Design,2231103,1.0,5,5,5,60,13,11
SI00155,Struktur Data,3,14,14,A,Basic Programming,2231103,1.0,2,1,1,24,2,11
SI00157,Animasi 2D,3,12,14,C,Animation,2231103,0.8571428571428571,0,1,1,23,2,8
SI00219,Sistem Basis Data,3,14,14,B,Basis Data,2231103,1.0,3,5,5,20,13,2
SI00217,Perancangan Situs Web,3,12,14,A,Website Making,2231103,0.8571428571428571,25,8,8,22,0,11
SI00224,Sistem Operasi Dan Jaringan Komunikasi Data,3,14,14,A,Hardware,2231103,1.0,8,5,5,21,4,11
SI00265,Wawasan Dan Aplikasi Teknologi,3,13,14,A,Logical Thinking,2231103,0.9285714285714286,11,11,11,32,11,11
SI00162,Pemograman Basis Data,3,14,14,B,Basis Data,2231103,1.0,3,1,1,30,2,8
SI00165,Pemograman Web,3,14,14,B,Website Making,2231103,1.0,25,8,8,31,0,5
SI00282,Perintisan Startup Business,3,14,14,A,Startup,2231103,1.0,22,12,12,28,8,12
SI00150,Matematika Sistem Informasi,3,13,14,B,Logical Thinking,2231103,0.9285714285714286,11,3,3,29,3,3
SI00232,Kerangka Pengembangan Proyek,3,14,14,A,Logical Thinking,2231103,1.0,11,2,2,26,4,11
SI00249,Aplikasi Komputer Akuntansi,3,10,14,A,Basic Programming,2231103,0.7142857142857143,2,13,13,25,9,11
SIL0094,Lab. Teknologi Game,1,6,8,B,Game Making,2231103,0.75,7,9,9,67,10,9
SI00163,Teknologi Game,3,13,14,D,Game Making,2231103,0.9285714285714286,7,1,1,1,2,5
SI00153,Arsitektur Dan Organisasi Komputer,3,14,14,A,Computer Hardware,2231104,1.0,4,1,1,62,2,11
SI00151,Pengantar Sistem Informasi,3,14,14,A,Manajemen,2231104,1.0,14,3,3,58,3,11
SI00152,Teknik Pemograman,3,14,14,A,Basic Programming,2231104,1.0,2,1,1,61,2,11
SI00220,Sistem Multimedia,3,14,14,A,Multimedia,2231104,1.0,20,8,8,59,0,11
SI00214,Desain Interaksi,3,14,14,A,Design,2231104,1.0,5,5,5,60,13,11
SI00155,Struktur Data,3,14,14,A,Basic Programming,2231104,1.0,2,1,1,24,2,11
SI00157,Animasi 2D,3,9,14,E,Animation,2231104,0.6428571428571429,0,1,1,23,2,5
SI00219,Sistem Basis Data,3,14,14,C,Basis Data,2231104,1.0,3,5,5,20,13,2
SI00217,Perancangan Situs Web,3,12,14,A,Website Making,2231104,0.8571428571428571,25,8,8,22,0,11
SI00224,Sistem Operasi Dan Jaringan Komunikasi Data,3,14,14,A,Hardware,2231104,1.0,8,5,5,21,4,11
SI00265,Wawasan Dan Aplikasi Teknologi,3,12,14,A,Logical Thinking,2231104,0.8571428571428571,11,11,11,32,11,11
SI00165,Pemograman Web,3,11,14,C,Website Making,2231104,0.7857142857142857,25,8,8,31,0,5
SI00232,Kerangka Pengembangan Proyek,3,14,14,A,Logical Thinking,2231104,1.0,11,2,2,26,4,11
SI00282,Perintisan Startup Business,3,11,14,E,Startup,2231104,0.7857142857142857,22,12,12,-1,8,5
SI00249,Aplikasi Komputer Akuntansi,3,11,14,E,Basic Programming,2231104,0.7857142857142857,2,13,13,-1,9,5
SI00162,Pemograman Basis Data,3,12,14,E,Basis Data,2231104,0.8571428571428571,3,1,1,-1,2,5
SI00150,Matematika Sistem Informasi,3,13,14,E,Logical Thinking,2231104,0.9285714285714286,11,3,3,29,3,5
SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,D,Logical Thinking,2231104,0.875,11,4,4,65,5,10
SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,C,Basic Programming,2231104,1.0,2,5,5,40,13,2
SIL0124,Lab Machine Learning,1,6,9,B,Machine Learning,2231104,0.6666666666666666,12,10,10,63,6,10
SIL0092,Lab. Pemograman Berorientasi Obyek,1,5,8,D,Basic Programming,2231104,0.625,2,9,9,64,10,10
SI00208,Teknik Pemasaran Digital,3,7,14,E,Marketing,2231104,0.5,16,8,8,3,0,5
SI00317,Pemrograman Berorientasi Obyek,3,10,14,E,Basic Programming,2231104,0.7142857142857143,2,9,9,69,10,9
SI00153,Arsitektur Dan Organisasi Komputer,3,13,14,A,Computer Hardware,2231105,0.9285714285714286,4,1,1,62,2,11
SI00151,Pengantar Sistem Informasi,3,14,14,A,Manajemen,2231105,1.0,14,3,3,58,3,11
SI00152,Teknik Pemograman,3,14,14,A,Basic Programming,2231105,1.0,2,1,1,61,2,11
SI00220,Sistem Multimedia,3,14,14,A,Multimedia,2231105,1.0,20,8,8,59,0,11
SI00214,Desain Interaksi,3,14,14,A,Design,2231105,1.0,5,5,5,60,13,11
SI00155,Struktur Data,3,14,14,A,Basic Programming,2231105,1.0,2,1,1,24,2,11
SI00157,Animasi 2D,3,12,14,B,Animation,2231105,0.8571428571428571,0,1,1,23,2,8
SI00219,Sistem Basis Data,3,14,14,C,Basis Data,2231105,1.0,3,5,5,20,13,2
SI00217,Perancangan Situs Web,3,11,14,A,Website Making,2231105,0.7857142857142857,25,8,8,22,0,11
SI00224,Sistem Operasi Dan Jaringan Komunikasi Data,3,14,14,A,Hardware,2231105,1.0,8,5,5,21,4,11
SI00265,Wawasan Dan Aplikasi Teknologi,3,13,14,A,Logical Thinking,2231105,0.9285714285714286,11,11,11,32,11,11
SI00165,Pemograman Web,3,13,14,B,Website Making,2231105,0.9285714285714286,25,8,8,31,0,5
SI00162,Pemograman Basis Data,3,13,14,B,Basis Data,2231105,0.9285714285714286,3,1,1,30,2,8
SI00150,Matematika Sistem Informasi,3,12,14,B,Logical Thinking,2231105,0.8571428571428571,11,3,3,29,3,3
SI00282,Perintisan Startup Business,3,14,14,A,Startup,2231105,1.0,22,12,12,28,8,12
SI00249,Aplikasi Komputer Akuntansi,3,14,14,B,Basic Programming,2231105,1.0,2,13,13,25,9,6
SI00232,Kerangka Pengembangan Proyek,3,14,14,A,Logical Thinking,2231105,1.0,11,2,2,26,4,11
SI00317,Pemrograman Berorientasi Obyek,3,12,14,C,Basic Programming,2231105,0.8571428571428571,2,9,9,69,10,9
SI00212,Analisis Dan Perancangan Sistem Informasi,3,13,14,A,Basic Programming,2231105,0.9285714285714286,2,5,5,40,13,11
SIL0124,Lab Machine Learning,1,9,9,A,Machine Learning,2231105,1.0,12,10,10,63,6,10
SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,A,Logical Thinking,2231105,0.875,11,4,4,65,5,10
SIL0092,Lab. Pemograman Berorientasi Obyek,1,7,8,B,Basic Programming,2231105,0.875,2,9,9,64,10,10
SI00208,Teknik Pemasaran Digital,3,14,14,A,Marketing,2231105,1.0,16,8,8,3,0,11
SI00234,Machine Learning,3,13,14,A,Machine Learning,2231105,0.9285714285714286,12,2,2,41,4,11
SI00153,Arsitektur Dan Organisasi Komputer,3,13,14,A,Computer Hardware,2231107,0.9285714285714286,4,1,1,62,2,11
SI00151,Pengantar Sistem Informasi,3,14,14,A,Manajemen,2231107,1.0,14,3,3,58,3,11
SI00152,Teknik Pemograman,3,14,14,A,Basic Programming,2231107,1.0,2,1,1,61,2,11
SI00220,Sistem Multimedia,3,14,14,A,Multimedia,2231107,1.0,20,8,8,59,0,11
SI00214,Desain Interaksi,3,14,14,A,Design,2231107,1.0,5,5,5,60,13,11
SI00155,Struktur Data,3,14,14,A,Basic Programming,2231107,1.0,2,1,1,24,2,11
SI00157,Animasi 2D,3,13,14,B,Animation,2231107,0.9285714285714286,0,1,1,23,2,8
SI00219,Sistem Basis Data,3,14,14,C,Basis Data,2231107,1.0,3,5,5,20,13,2
SI00217,Perancangan Situs Web,3,11,14,A,Website Making,2231107,0.7857142857142857,25,8,8,22,0,11
SI00224,Sistem Operasi Dan Jaringan Komunikasi Data,3,14,14,A,Hardware,2231107,1.0,8,5,5,21,4,11
SI00265,Wawasan Dan Aplikasi Teknologi,3,13,14,A,Logical Thinking,2231107,0.9285714285714286,11,11,11,32,11,11
SI00165,Pemograman Web,3,13,14,B,Website Making,2231107,0.9285714285714286,25,8,8,31,0,5
SI00162,Pemograman Basis Data,3,13,14,B,Basis Data,2231107,0.9285714285714286,3,1,1,30,2,8
SI00150,Matematika Sistem Informasi,3,12,14,B,Logical Thinking,2231107,0.8571428571428571,11,3,3,29,3,3
SI00282,Perintisan Startup Business,3,13,14,A,Startup,2231107,0.9285714285714286,22,12,12,28,8,12
SI00249,Aplikasi Komputer Akuntansi,3,13,14,B,Basic Programming,2231107,0.9285714285714286,2,13,13,25,9,6
SI00232,Kerangka Pengembangan Proyek,3,14,14,A,Logical Thinking,2231107,1.0,11,2,2,26,4,11
SIL0094,Lab. Teknologi Game,1,6,8,B,Game Making,2231107,0.75,7,9,9,67,10,9
SI00163,Teknologi Game,3,12,14,E,Game Making,2231107,0.8571428571428571,7,1,1,1,2,5
SI00153,Arsitektur Dan Organisasi Komputer,3,13,14,A,Computer Hardware,2231108,0.9285714285714286,4,1,1,62,2,11
SI00151,Pengantar Sistem Informasi,3,14,14,A,Manajemen,2231108,1.0,14,3,3,58,3,11
SI00152,Teknik Pemograman,3,14,14,A,Basic Programming,2231108,1.0,2,1,1,61,2,11
SI00220,Sistem Multimedia,3,13,14,A,Multimedia,2231108,0.9285714285714286,20,8,8,59,0,11
SI00214,Desain Interaksi,3,14,14,A,Design,2231108,1.0,5,5,5,60,13,11
SI00155,Struktur Data,3,14,14,A,Basic Programming,2231108,1.0,2,1,1,24,2,11
SI00157,Animasi 2D,3,13,14,B,Animation,2231108,0.9285714285714286,0,1,1,23,2,8
SI00219,Sistem Basis Data,3,14,14,C,Basis Data,2231108,1.0,3,5,5,20,13,2
SI00217,Perancangan Situs Web,3,11,14,A,Website Making,2231108,0.7857142857142857,25,8,8,22,0,11
SI00224,Sistem Operasi Dan Jaringan Komunikasi Data,3,14,14,A,Hardware,2231108,1.0,8,5,5,21,4,11
SI00265,Wawasan Dan Aplikasi Teknologi,3,13,14,A,Logical Thinking,2231108,0.9285714285714286,11,11,11,32,11,11
SI00165,Pemograman Web,3,12,14,B,Website Making,2231108,0.8571428571428571,25,8,8,31,0,5
SI00162,Pemograman Basis Data,3,13,14,B,Basis Data,2231108,0.9285714285714286,3,1,1,30,2,8
SI00150,Matematika Sistem Informasi,3,12,14,B,Logical Thinking,2231108,0.8571428571428571,11,3,3,29,3,3
SI00282,Perintisan Startup Business,3,12,14,A,Startup,2231108,0.8571428571428571,22,12,12,28,8,12
SI00249,Aplikasi Komputer Akuntansi,3,11,14,B,Basic Programming,2231108,0.7857142857142857,2,13,13,25,9,6
SI00232,Kerangka Pengembangan Proyek,3,14,14,A,Logical Thinking,2231108,1.0,11,2,2,26,4,11
SIL0094,Lab. Teknologi Game,1,6,8,B,Game Making,2231108,0.75,7,9,9,67,10,9
SI00163,Teknologi Game,3,12,14,E,Game Making,2231108,0.8571428571428571,7,1,1,1,2,5
SI00153,Arsitektur Dan Organisasi Komputer,3,13,14,A,Computer Hardware,2231109,0.9285714285714286,4,1,1,62,2,11
SI00151,Pengantar Sistem Informasi,3,14,14,A,Manajemen,2231109,1.0,14,3,3,58,3,11
SI00152,Teknik Pemograman,3,14,14,A,Basic Programming,2231109,1.0,2,1,1,61,2,11
SI00220,Sistem Multimedia,3,14,14,B,Multimedia,2231109,1.0,20,8,8,59,0,5
SI00214,Desain Interaksi,3,14,14,A,Design,2231109,1.0,5,5,5,60,13,11
SI00155,Struktur Data,3,13,14,A,Basic Programming,2231109,0.9285714285714286,2,1,1,24,2,11
SI00157,Animasi 2D,3,14,14,B,Animation,2231109,1.0,0,1,1,23,2,8
SI00219,Sistem Basis Data,3,14,14,C,Basis Data,2231109,1.0,3,5,5,20,13,2
SI00217,Perancangan Situs Web,3,11,14,A,Website Making,2231109,0.7857142857142857,25,8,8,22,0,11
SI00224,Sistem Operasi Dan Jaringan Komunikasi Data,3,14,14,A,Hardware,2231109,1.0,8,5,5,21,4,11
SI00265,Wawasan Dan Aplikasi Teknologi,3,13,14,A,Logical Thinking,2231109,0.9285714285714286,11,11,11,32,11,11
